index,input,match,non_exact,street,coordinate,tiger,lr
"56890","2140  DORSEY AVE  EAST POINT, fulton_county, GA, 303442364","No_Match"
"56891","2888  LAUREL LN  EAST POINT, fulton_county, GA, 303442310","No_Match"
"55560","550  SHELTON AVE SW ATLANTA, fulton_county, GA, 30310","Match","Non_Exact","550 SHELTON AVE SW, ATLANTA, GA, 30310","-84.40717248799996,33.73440472100003","17345364","L"
"54233","615  GRIFFIN ST NW ATLANTA, fulton_county, GA, 303186707","Match","Non_Exact","615 GRIFFIN ST NW, ATLANTA, GA, 30318","-84.41143712499996,33.77149610200007","17342203","R"
"55564","559  MIDDLE ST SW ATLANTA, fulton_county, GA, 303102138","Match","Non_Exact","559 MIDDLE ST SW, ATLANTA, GA, 30310","-84.40644265199995,33.73275744600005","17345371","R"
"56896","2817  DELOWE DR  EAST POINT, fulton_county, GA, 303442305","No_Match"
"54232","712  FOX ST NW ATLANTA, fulton_county, GA, 303186716","Match","Non_Exact","712 FOX ST NW, ATLANTA, GA, 30318","-84.41074093099996,33.77214172600003","17342204","L"
"55563","809  HUMPHRIES ST SW ATLANTA, fulton_county, GA, 303102129","Match","Non_Exact","809 HUMPHRIES ST SW, ATLANTA, GA, 30310","-84.40558532699998,33.73297627100004","17345367","R"
"56897","2780  LUTHER DR  EAST POINT, fulton_county, GA, 303442315","No_Match"
"54231","616  GRIFFIN ST NW ATLANTA, fulton_county, GA, 303186709","Match","Non_Exact","616 GRIFFIN ST NW, ATLANTA, GA, 30318","-84.41145211399999,33.77138755100003","17342203","L"
"55562","763  HUMPHRIES ST SW ATLANTA, fulton_county, GA, 303102166","Match","Non_Exact","763 HUMPHRIES ST SW, ATLANTA, GA, 30310","-84.40538551099996,33.73392397300006","17345367","R"
"56898","2163  LUTHER CIR  EAST POINT, fulton_county, GA, 303442313","No_Match"
"54230","659  GRIFFIN ST NW ATLANTA, fulton_county, GA, 303186704","Match","Non_Exact","659 GRIFFIN ST NW, ATLANTA, GA, 30318","-84.41142260299995,33.772488656000064","17342158","R"
"55561","595  ROCKWELL ST SW ATLANTA, fulton_county, GA, 303102955","Match","Non_Exact","595 ROCKWELL ST SW, ATLANTA, GA, 30310","-84.40721417999998,33.73193624600003","17345344","R"
"56899","2168  LUTHER CIR  EAST POINT, fulton_county, GA, 303442313","No_Match"
"54237","590  TRAVIS ST NW ATLANTA, fulton_county, GA, 303186904","Match","Non_Exact","590 TRAVIS ST NW, ATLANTA, GA, 30318","-84.40845574199994,33.77061032000006","17342296","L"
"55568","771  WELCH ST SW ATLANTA, fulton_county, GA, 303102147","Match","Non_Exact","771 WELCH ST SW, ATLANTA, GA, 30310","-84.40468917899994,33.733272803000034","17345377","R"
"56892","2941  LAUREL LN  EAST POINT, fulton_county, GA, 303442311","No_Match"
"54236","JULIAN ST NW ATLANTA, fulton_county, GA, 30318","No_Match"
"55567","776  METROPOLITAN PKWY SW ATLANTA, fulton_county, GA, 30310","Match","Non_Exact","776 METROPOLITAN PKWY SW, ATLANTA, GA, 30310","-84.40810179699997,33.73340263500006","17345342","L"
"56893","2926  LAUREL LN  EAST POINT, fulton_county, GA, 303442312","No_Match"
"54235","703  DONALD LEE HOLLOWELL PKWY NW ATLANTA, fulton_county, GA, 30318","No_Match"
"55566","METROPOLITAN PKWY SW ATLANTA, fulton_county, GA, 30310","No_Match"
"56894","BEN HILL RD  EAST POINT, fulton_county, GA, 30344","No_Match"
"54234","619  GRIFFIN ST NW ATLANTA, fulton_county, GA, 303186707","Match","Non_Exact","619 GRIFFIN ST NW, ATLANTA, GA, 30318","-84.41143532499996,33.77160480400005","17342203","R"
"55565","573  MIDDLE ST SW ATLANTA, fulton_county, GA, 303102138","Match","Non_Exact","573 MIDDLE ST SW, ATLANTA, GA, 30310","-84.40662096299997,33.732758114000035","17345371","R"
"56895","2170  DORSEY AVE  EAST POINT, fulton_county, GA, 303442364","No_Match"
"54239","RICE ST NW ATLANTA, fulton_county, GA, 30318","No_Match"
"54238","744  GLASS ST NW ATLANTA, fulton_county, GA, 303188006","Match","Non_Exact","744 GLASS ST NW, ATLANTA, GA, 30318","-84.42501385499997,33.77507290800003","647324815","L"
"55569","801  WELCH ST SW ATLANTA, fulton_county, GA, 303102105","Match","Non_Exact","801 WELCH ST SW, ATLANTA, GA, 30310","-84.40471605999994,33.73279864600005","17345377","R"
"54240","733  RICE ST NW ATLANTA, fulton_county, GA, 303188017","Match","Non_Exact","733 RICE ST NW, ATLANTA, GA, 30318","-84.42581873599994,33.774888617000045","17414887","R"
"55571","821  COLEMAN ST SW ATLANTA, fulton_county, GA, 303102103","Match","Non_Exact","821 COLEMAN ST SW, ATLANTA, GA, 30310","-84.40380922299994,33.732720365000034","644680537","R"
"55570","813  WELCH ST SW ATLANTA, fulton_county, GA, 30310","Match","Non_Exact","813 WELCH ST SW, ATLANTA, GA, 30310","-84.40471989999998,33.73260880000004","17345377","R"
"54244","615  ETHERIDGE ST NW ATLANTA, fulton_county, GA, 303186603","Match","Non_Exact","615 ETHERIDGE ST NW, ATLANTA, GA, 30318","-84.42116387799996,33.771756064000044","17341911","R"
"55575","790  HUMPHRIES ST SW ATLANTA, fulton_county, GA, 303102167","Match","Non_Exact","790 HUMPHRIES ST SW, ATLANTA, GA, 30310","-84.40551797499995,33.73328378000008","17345367","L"
"54243","1060  JEFFERSON ST NW ATLANTA, fulton_county, GA, 303188008","Match","Non_Exact","1060 JEFFERSON ST NW, ATLANTA, GA, 30318","-84.42212972199997,33.77559946400004","17433686","L"
"55574","771  COLEMAN ST SW ATLANTA, fulton_county, GA, 303102116","Match","Non_Exact","771 COLEMAN ST SW, ATLANTA, GA, 30310","-84.40380192699996,33.73387747900006","17433591","R"
"54242","LAW ST NW ATLANTA, fulton_county, GA, 30318","No_Match"
"55573","782  WELCH ST SW ATLANTA, fulton_county, GA, 303102148","Match","Non_Exact","782 WELCH ST SW, ATLANTA, GA, 30310","-84.40469711799994,33.73308323100008","17345377","L"
"54241","673  RICE ST NW ATLANTA, fulton_county, GA, 303188015","No_Match"
"55572","814  WELCH ST SW ATLANTA, fulton_county, GA, 303102106","Match","Non_Exact","814 WELCH ST SW, ATLANTA, GA, 30310","-84.40470735699995,33.73257697500003","17345377","L"
"54248","621  WHITAKER ST NW ATLANTA, fulton_county, GA, 303186629","Match","Non_Exact","621 WHITAKER ST NW, ATLANTA, GA, 30318","-84.41864587199996,33.77176974300005","17341950","R"
"55579","866  BERYL ST SW ATLANTA, fulton_county, GA, 303102973","Match","Non_Exact","866 BERYL ST SW, ATLANTA, GA, 30310","-84.40705971699998,33.731224559000054","17345348","L"
